Unnamed: 0,transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,profit,Recency,Frequency,MonetaryValue,R_quartile,F_quartile,M_quartile,RFM_score,RFM_segment,customer_category
1396,1397,86,2603,2017-04-20,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,2003-03-18,309.80999999999995,14.0,7.0,4657.0,4.0,3.0,4.0,434.0,High Value,Very Loyal
1397,1398,15,2985,2017-07-28,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,1996-11-09,209.84000000000003,38.0,10.0,6308.0,3.0,4.0,4.0,344.0,High Value,Potential Customer
1398,1399,40,3109,2017-07-14,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2011-05-09,583.2700000000001,169.0,5.0,3080.0,1.0,2.0,3.0,123.0,Low Value,Evasive Customer
1399,1400,19,3244,2017-12-09,0.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,2009-03-08,4.8,21.0,4.0,1007.0,3.0,1.0,1.0,311.0,Low Value,Losing Customer
1400,1401,99,2965,2017-09-20,0.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,2006-10-01,189.28,90.0,6.0,2422.0,1.0,2.0,2.0,122.0,Low Value,Evasive Customer
1401,1402,91,3220,2017-10-11,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,1999-07-26,25.08999999999999,40.0,8.0,4304.0,3.0,4.0,4.0,344.0,High Value,Potential Customer
1402,1403,0,2891,2017-01-01,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,1993-07-20,45.96000000000001,62.0,7.0,4629.0,2.0,3.0,4.0,234.0,Mid Value,Losing Customer
1403,1404,62,17,2017-03-14,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,1992-10-02,179.44,0.0,5.0,2015.0,4.0,2.0,2.0,422.0,Mid Value,Becoming Loyal
1404,1405,3,16,2017-08-17,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2001-11-25,1702.5499999999995,99.0,5.0,4521.0,1.0,2.0,4.0,124.0,Low Value,Evasive Customer
1405,1406,50,2459,2017-05-13,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,2002-03-22,431.33,53.0,11.0,4737.0,2.0,4.0,4.0,244.0,Mid Value,Losing Customer
1406,1407,7,1404,2017-11-01,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2003-08-05,745.94,7.0,10.0,5426.0,4.0,4.0,4.0,444.0,High Value,Platinum Customer
1407,1408,85,1001,2017-02-07,1.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,2015-08-02,547.28,42.0,7.0,2884.0,3.0,3.0,3.0,333.0,High Value,Potential Customer
1408,1409,48,2205,2017-05-04,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2014-07-28,812.44,100.0,4.0,1781.0,1.0,1.0,1.0,111.0,Low Value,Lost Customer
1409,1410,93,2969,2017-07-15,0.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,1994-08-10,834.9399999999999,11.0,6.0,2998.0,4.0,2.0,3.0,423.0,Mid Value,Becoming Loyal
1410,1411,79,1183,2017-07-30,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2007-08-04,737.5699999999999,153.0,5.0,4140.0,1.0,2.0,3.0,123.0,Low Value,Evasive Customer
1411,1412,57,3240,2017-09-05,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,2015-06-17,1630.25,38.0,10.0,5534.0,3.0,4.0,4.0,344.0,High Value,Potential Customer
1412,1413,79,2446,2017-10-20,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2003-09-09,737.5699999999999,71.0,7.0,5417.0,2.0,3.0,4.0,234.0,Mid Value,Losing Customer
1413,1414,32,993,2017-09-12,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,1997-08-25,471.6,0.0,9.0,2738.0,4.0,4.0,2.0,442.0,Mid Value,Very Loyal
1414,1415,46,1528,2017-04-25,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1999-07-20,1544.61,75.0,7.0,5083.0,2.0,3.0,4.0,234.0,Mid Value,Losing Customer
1415,1416,57,2088,2017-05-26,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1993-06-23,1630.25,9.0,7.0,3125.0,4.0,3.0,3.0,433.0,High Value,Becoming Loyal
1416,1417,8,1311,2017-02-16,1.0,Approved,Solex,Road,medium,small,1703.52,1516.13,2005-12-07,187.38999999999987,37.0,4.0,3572.0,3.0,1.0,3.0,313.0,Low Value,Late Bloomer
1417,1418,22,36,2017-04-08,0.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,1993-07-15,15.080000000000004,163.0,2.0,204.0,1.0,1.0,1.0,111.0,Low Value,Lost Customer
1418,1419,83,421,2017-02-23,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,1999-07-26,1408.91,56.0,6.0,3952.0,2.0,2.0,3.0,223.0,Mid Value,High Risk Customer
1419,1420,0,988,2017-09-09,0.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,2004-08-07,110.56,112.0,2.0,243.0,1.0,1.0,1.0,111.0,Low Value,Lost Customer
1420,1421,9,2651,2017-03-29,1.0,Cancelled,OHM Cycles,Road,medium,medium,742.54,667.4,2014-03-03,75.13999999999999,15.0,9.0,6148.0,4.0,4.0,4.0,444.0,High Value,Platinum Customer
1421,1422,3,2469,2017-04-15,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2003-02-07,1702.5499999999995,20.0,7.0,5796.0,3.0,3.0,4.0,334.0,High Value,Potential Customer
1422,1423,78,2982,2017-09-02,0.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,1991-07-10,1055.82,117.0,7.0,6366.0,1.0,3.0,4.0,134.0,Low Value,Almost Lost Customer
1423,1424,7,770,2017-08-02,1.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1995-12-19,144.26,49.0,6.0,4457.0,2.0,2.0,4.0,224.0,Mid Value,High Risk Customer
1424,1425,79,1813,2017-12-12,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2003-09-09,737.5699999999999,18.0,6.0,2137.0,3.0,2.0,2.0,322.0,Mid Value,Late Bloomer
1425,1426,92,1252,2017-07-09,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,1998-12-16,155.6500000000001,9.0,7.0,4548.0,4.0,3.0,4.0,434.0,High Value,Very Loyal
1426,1427,82,1642,2017-10-07,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,1998-12-16,459.46000000000015,84.0,5.0,2307.0,2.0,2.0,2.0,222.0,Mid Value,High Risk Customer
1427,1428,53,1082,2017-07-08,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,1997-02-09,693.76,47.0,5.0,2832.0,2.0,2.0,2.0,222.0,Mid Value,High Risk Customer
1428,1429,93,2667,2017-09-09,0.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,2013-06-09,834.9399999999999,98.0,5.0,2515.0,1.0,2.0,2.0,122.0,Low Value,Evasive Customer
1429,1430,41,470,2017-01-24,0.0,Approved,Solex,Road,medium,medium,416.98,312.74,1997-05-10,104.24,9.0,7.0,1890.0,4.0,3.0,2.0,432.0,Mid Value,Becoming Loyal
1430,1431,34,997,2017-02-15,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,1999-07-20,309.80999999999995,59.0,7.0,2923.0,2.0,3.0,3.0,233.0,Mid Value,Losing Customer
1431,1432,35,2036,2017-09-20,0.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,1994-07-12,903.11,25.0,12.0,6770.0,3.0,4.0,4.0,344.0,High Value,Potential Customer
1432,1433,65,3315,2017-07-19,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,1992-10-02,1028.76,1.0,7.0,4892.0,4.0,3.0,4.0,434.0,High Value,Very Loyal
1433,1434,79,2312,2017-04-29,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2007-08-04,737.5699999999999,28.0,5.0,3280.0,3.0,2.0,3.0,323.0,Mid Value,Late Bloomer
1434,1435,21,1681,2017-12-08,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,2014-03-03,1103.43,18.0,5.0,2930.0,3.0,2.0,3.0,323.0,Mid Value,Late Bloomer
1435,1436,30,2938,2017-06-12,1.0,Approved,Solex,Standard,high,medium,748.17,448.9,2015-04-11,299.27,125.0,5.0,4655.0,1.0,2.0,4.0,124.0,Low Value,Evasive Customer
1436,1437,53,1992,2017-02-27,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,2009-04-12,693.76,140.0,10.0,6658.0,1.0,4.0,4.0,144.0,Low Value,Almost Lost Customer
1437,1438,38,2969,2017-12-19,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,2008-03-19,751.02,11.0,6.0,2998.0,4.0,2.0,3.0,423.0,Mid Value,Becoming Loyal
1438,1439,48,2858,2017-08-21,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2016-11-14,812.44,108.0,5.0,3119.0,1.0,2.0,3.0,123.0,Low Value,Evasive Customer
1439,1440,26,2574,2017-10-24,1.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1993-05-26,1230.3000000000002,27.0,11.0,6276.0,3.0,4.0,4.0,344.0,High Value,Potential Customer
1440,1441,43,1370,2017-10-21,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,1999-12-04,502.47,26.0,4.0,839.0,3.0,1.0,1.0,311.0,Low Value,Losing Customer
1441,1442,5,110,2017-01-19,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2011-08-29,114.93,14.0,7.0,2621.0,4.0,3.0,2.0,432.0,Mid Value,Becoming Loyal
1442,1443,4,3273,2017-02-03,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,2003-03-18,451.6500000000001,65.0,7.0,6133.0,2.0,3.0,4.0,234.0,Mid Value,Losing Customer
1443,1444,83,901,2017-10-09,1.0,Approved,Solex,Touring,medium,large,2083.94,675.03,1999-07-26,1408.91,82.0,4.0,3812.0,2.0,1.0,3.0,213.0,Low Value,High Risk Customer
1444,1445,32,1244,2017-11-14,0.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,2002-03-22,431.33,19.0,5.0,1968.0,3.0,2.0,2.0,322.0,Mid Value,Late Bloomer
1445,1446,54,249,2017-06-19,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,2015-05-21,1028.76,47.0,9.0,2236.0,2.0,4.0,2.0,242.0,Mid Value,Losing Customer
1446,1447,1,1783,2017-11-10,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-14,448.68,49.0,12.0,6331.0,2.0,4.0,4.0,244.0,Mid Value,Losing Customer
1447,1448,10,736,2017-12-19,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,2002-08-31,1612.25,11.0,6.0,4151.0,4.0,2.0,3.0,423.0,Mid Value,Becoming Loyal
1448,1449,1,173,2017-01-03,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1997-08-25,448.68,15.0,9.0,6549.0,4.0,4.0,4.0,444.0,High Value,Platinum Customer
1449,1450,49,2611,2017-07-01,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,2012-06-04,133.38,2.0,7.0,2609.0,4.0,3.0,2.0,432.0,Mid Value,Becoming Loyal
1450,1451,44,2351,2017-11-05,1.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,2003-02-16,1660.88,55.0,8.0,5612.0,2.0,4.0,4.0,244.0,Mid Value,Losing Customer
1451,1452,96,422,2017-07-03,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,2002-10-10,129.01,133.0,4.0,2390.0,1.0,1.0,2.0,112.0,Low Value,Evasive Customer
1452,1453,89,1612,2017-10-24,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,2010-06-07,1230.27,67.0,2.0,2932.0,2.0,1.0,3.0,213.0,Low Value,High Risk Customer
1453,1454,1,2608,2017-12-13,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2005-08-09,448.68,17.0,7.0,1553.0,4.0,3.0,1.0,431.0,Mid Value,Becoming Loyal
1454,1455,36,1761,2017-09-03,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,1997-05-10,437.46,18.0,5.0,3258.0,3.0,2.0,3.0,323.0,Mid Value,Late Bloomer
1455,1456,65,1957,2017-05-01,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,2015-05-21,1028.76,19.0,11.0,5079.0,3.0,4.0,4.0,344.0,High Value,Potential Customer
1456,1457,9,792,2017-01-28,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1992-10-11,133.7800000000002,17.0,6.0,3295.0,4.0,2.0,3.0,423.0,Mid Value,Becoming Loyal
1457,1458,1,3208,2017-05-14,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,2006-05-22,1010.02,53.0,8.0,4121.0,2.0,4.0,3.0,243.0,Mid Value,Losing Customer
1458,1459,42,874,2017-05-14,0.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,1993-04-12,199.0999999999999,46.0,8.0,2786.0,2.0,4.0,2.0,242.0,Mid Value,Losing Customer
1459,1460,7,163,2017-07-06,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1995-12-19,144.26,114.0,2.0,1101.0,1.0,1.0,1.0,111.0,Low Value,Lost Customer
1460,1461,72,3468,2017-03-26,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,2016-12-06,90.09999999999997,1.0,7.0,1770.0,4.0,3.0,1.0,431.0,Mid Value,Becoming Loyal
1461,1462,33,3101,2017-10-06,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,2008-03-19,199.0999999999999,61.0,4.0,614.0,2.0,1.0,1.0,211.0,Low Value,Almost Lost Customer
1462,1463,21,1957,2017-08-05,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,1996-04-05,690.49,19.0,11.0,5079.0,3.0,4.0,4.0,344.0,High Value,Potential Customer
1463,1464,75,1477,2017-10-14,1.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,2014-10-10,1010.02,19.0,9.0,5007.0,3.0,4.0,4.0,344.0,High Value,Potential Customer
1464,1465,7,1659,2017-05-20,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,2011-03-16,144.26,80.0,7.0,3461.0,2.0,3.0,3.0,233.0,Mid Value,Losing Customer
1465,1466,69,1700,2017-08-24,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,2015-08-10,445.2099999999999,44.0,7.0,1501.0,3.0,3.0,1.0,331.0,Mid Value,Potential Customer
1466,1467,89,1894,2017-08-27,0.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,2006-02-02,1230.27,36.0,4.0,1907.0,3.0,1.0,2.0,312.0,Low Value,Late Bloomer
1467,1468,1,257,2017-09-16,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2012-12-02,448.68,92.0,5.0,3650.0,1.0,2.0,3.0,123.0,Low Value,Evasive Customer
1468,1469,93,325,2017-05-13,0.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,2016-03-29,834.9399999999999,133.0,7.0,4465.0,1.0,3.0,4.0,134.0,Low Value,Almost Lost Customer
1469,1470,55,1104,2017-12-19,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,2003-07-21,1295.43,11.0,7.0,2568.0,4.0,3.0,2.0,432.0,Mid Value,Becoming Loyal
1470,1471,0,1647,2017-05-18,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,1997-02-09,133.38,178.0,7.0,3267.0,1.0,3.0,3.0,133.0,Low Value,Almost Lost Customer
1471,1472,27,2715,2017-06-27,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,1999-06-23,110.80999999999996,104.0,5.0,3221.0,1.0,2.0,3.0,123.0,Low Value,Evasive Customer
1472,1473,20,1016,2017-02-20,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,2011-05-07,195.33999999999992,66.0,6.0,1087.0,2.0,2.0,1.0,221.0,Mid Value,High Risk Customer
1473,1474,41,1611,2017-10-05,0.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,1996-04-05,209.84000000000003,41.0,12.0,5450.0,3.0,4.0,4.0,344.0,High Value,Potential Customer
1474,1475,12,2629,2017-06-17,1.0,Cancelled,Giant Bicycles,Standard,medium,large,1765.3,709.48,2004-07-25,1055.82,44.0,6.0,5174.0,3.0,2.0,4.0,324.0,Mid Value,Potential Customer
1475,1476,31,1939,2017-06-13,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,2011-03-16,57.72999999999999,76.0,2.0,201.0,2.0,1.0,1.0,211.0,Low Value,Almost Lost Customer
1476,1477,13,1699,2017-09-03,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,2005-12-07,574.6200000000001,81.0,8.0,3652.0,2.0,4.0,3.0,243.0,Mid Value,Losing Customer
1477,1478,30,2954,2017-12-14,1.0,Approved,Solex,Standard,high,medium,748.17,448.9,1991-11-10,299.27,6.0,6.0,2388.0,4.0,2.0,2.0,422.0,Mid Value,Becoming Loyal
1478,1479,57,1554,2017-09-06,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1994-09-09,1630.25,20.0,7.0,5636.0,3.0,3.0,4.0,334.0,High Value,Potential Customer
1479,1480,25,2711,2017-10-28,1.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,2016-02-04,709.34,63.0,6.0,2814.0,2.0,2.0,2.0,222.0,Mid Value,High Risk Customer
1480,1481,31,2461,2017-04-23,1.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,2006-11-10,57.72999999999999,31.0,6.0,2067.0,3.0,2.0,2.0,322.0,Mid Value,Late Bloomer
1481,1482,57,2999,2017-01-16,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,2011-08-24,1630.25,8.0,11.0,8095.0,4.0,4.0,4.0,444.0,High Value,Platinum Customer
1482,1483,99,2702,2017-12-11,1.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,1991-05-06,456.44999999999993,19.0,9.0,7613.0,3.0,4.0,4.0,344.0,High Value,Potential Customer
1483,1484,36,1591,2017-06-12,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,2006-02-02,437.46,29.0,12.0,5968.0,3.0,4.0,4.0,344.0,High Value,Potential Customer
1484,1485,63,1461,2017-12-12,0.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,2015-04-11,1383.61,18.0,7.0,5805.0,3.0,3.0,4.0,334.0,High Value,Potential Customer
1485,1486,69,85,2017-01-18,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,1992-10-02,198.22000000000003,37.0,6.0,563.0,3.0,2.0,1.0,321.0,Mid Value,Late Bloomer
1486,1487,24,604,2017-05-13,1.0,Approved,Solex,Road,medium,large,1777.8,820.78,2011-05-07,957.02,69.0,6.0,4661.0,2.0,2.0,4.0,224.0,Mid Value,High Risk Customer
1487,1488,1,695,2017-06-19,1.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,2006-05-22,1010.02,16.0,8.0,4659.0,4.0,4.0,4.0,444.0,High Value,Platinum Customer
1488,1489,83,1601,2017-08-15,1.0,Approved,Solex,Touring,medium,large,2083.94,675.03,2013-09-16,1408.91,19.0,4.0,2317.0,3.0,1.0,2.0,312.0,Low Value,Late Bloomer
1489,1490,53,251,2017-11-05,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,2011-08-24,693.76,38.0,4.0,1210.0,3.0,1.0,1.0,311.0,Low Value,Losing Customer
1490,1491,79,1081,2017-12-18,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2003-09-09,737.5699999999999,11.0,5.0,3227.0,4.0,2.0,3.0,423.0,Mid Value,Becoming Loyal
1491,1492,0,1623,2017-12-28,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,1991-01-21,45.96000000000001,2.0,6.0,3362.0,4.0,2.0,3.0,423.0,Mid Value,Becoming Loyal
1492,1493,64,244,2017-06-19,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,2012-05-18,872.8900000000001,194.0,4.0,3269.0,1.0,1.0,3.0,113.0,Low Value,Evasive Customer
1493,1494,67,3219,2017-04-26,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2005-10-22,167.20999999999998,27.0,8.0,2096.0,3.0,4.0,2.0,342.0,Mid Value,Potential Customer
1494,1495,86,3330,2017-08-03,1.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,2000-11-03,110.56,22.0,9.0,3445.0,3.0,4.0,3.0,343.0,High Value,Potential Customer
1495,1496,93,2755,2017-12-02,1.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,2003-09-10,834.9399999999999,28.0,13.0,6606.0,3.0,4.0,4.0,344.0,High Value,Potential Customer
1496,1497,51,2346,2017-04-08,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,1993-04-12,802.26,162.0,5.0,3315.0,1.0,2.0,3.0,123.0,Low Value,Evasive Customer
1497,1498,53,2358,2017-12-27,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,2009-03-08,509.97,3.0,11.0,3682.0,4.0,4.0,3.0,443.0,High Value,Very Loyal
1498,1499,45,1942,2017-07-27,0.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2004-09-28,745.94,16.0,8.0,4675.0,4.0,4.0,4.0,444.0,High Value,Platinum Customer
1499,1500,12,3371,2017-08-18,1.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,2004-08-17,1069.5500000000002,41.0,9.0,4677.0,3.0,4.0,4.0,344.0,High Value,Potential Customer
1500,1501,52,2457,2017-01-15,0.0,Approved,Solex,Road,medium,large,1777.8,820.78,2016-11-22,957.02,52.0,6.0,2757.0,2.0,2.0,2.0,222.0,Mid Value,High Risk Customer
1501,1502,71,1063,2017-04-24,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,2011-01-10,737.1700000000001,46.0,6.0,3112.0,2.0,2.0,3.0,223.0,Mid Value,High Risk Customer
1502,1503,34,2167,2017-04-07,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,2003-03-18,309.80999999999995,144.0,6.0,1539.0,1.0,2.0,1.0,121.0,Low Value,Evasive Customer
1503,1504,84,2382,2017-05-10,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,2003-01-05,75.48000000000002,38.0,7.0,1301.0,3.0,3.0,1.0,331.0,Mid Value,Potential Customer
1504,1505,97,337,2017-01-18,0.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,2016-07-09,75.13999999999999,37.0,6.0,3388.0,3.0,2.0,3.0,323.0,Mid Value,Late Bloomer
1505,1506,77,3438,2017-03-12,1.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,2000-11-03,445.2099999999999,174.0,5.0,3180.0,1.0,2.0,3.0,123.0,Low Value,Evasive Customer
1506,1507,3,2985,2017-05-26,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2004-09-28,1702.5499999999995,38.0,10.0,6308.0,3.0,4.0,4.0,344.0,High Value,Potential Customer
1507,1508,82,3290,2017-08-11,1.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,1999-06-23,709.34,2.0,8.0,6520.0,4.0,4.0,4.0,444.0,High Value,Platinum Customer
1508,1509,79,2065,2017-04-30,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2015-08-10,737.5699999999999,215.0,4.0,2071.0,1.0,1.0,2.0,112.0,Low Value,Evasive Customer
1509,1510,34,345,2017-04-29,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,1996-11-09,1069.5500000000002,19.0,7.0,3971.0,3.0,3.0,3.0,333.0,High Value,Potential Customer
1510,1511,34,1205,2017-01-16,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,2003-03-18,309.80999999999995,22.0,9.0,5828.0,3.0,4.0,4.0,344.0,High Value,Potential Customer
1511,1512,48,461,2017-10-08,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2012-04-10,812.44,20.0,8.0,5722.0,3.0,4.0,4.0,344.0,High Value,Potential Customer
1512,1513,7,1326,2017-01-24,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2011-04-16,745.94,10.0,6.0,3581.0,4.0,2.0,3.0,423.0,Mid Value,Becoming Loyal
1513,1514,34,1171,2017-08-23,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,2012-04-10,309.80999999999995,34.0,9.0,3879.0,3.0,4.0,3.0,343.0,High Value,Potential Customer
1514,1515,38,3228,2017-04-28,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,2011-03-16,751.02,40.0,7.0,5814.0,3.0,3.0,4.0,334.0,High Value,Potential Customer
1515,1516,56,1140,2017-12-10,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,1993-07-20,45.96000000000001,6.0,13.0,8533.0,4.0,4.0,4.0,444.0,High Value,Platinum Customer
1516,1517,49,339,2017-11-02,1.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,1997-10-04,133.38,58.0,5.0,4327.0,2.0,2.0,4.0,224.0,Mid Value,High Risk Customer
1517,1518,39,2550,2017-12-03,0.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,1993-04-12,1230.27,11.0,5.0,3128.0,4.0,2.0,3.0,423.0,Mid Value,Becoming Loyal
1518,1519,89,1028,2017-07-10,0.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,2011-03-16,1230.27,8.0,7.0,7562.0,4.0,3.0,4.0,434.0,High Value,Very Loyal
1519,1520,0,453,2017-06-05,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,2016-12-06,90.09999999999997,41.0,8.0,2292.0,3.0,4.0,2.0,342.0,Mid Value,Potential Customer
1520,1521,0,2114,2017-07-08,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,2004-12-18,75.48000000000002,14.0,6.0,2997.0,4.0,2.0,3.0,423.0,Mid Value,Becoming Loyal
1521,1522,36,1559,2017-04-28,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51,2012-06-04,1215.34,56.0,8.0,8624.0,2.0,4.0,4.0,244.0,Mid Value,Losing Customer
1522,1523,90,2933,2017-09-26,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,2003-09-10,72.59999999999997,95.0,5.0,1241.0,1.0,2.0,1.0,121.0,Low Value,Evasive Customer
1523,1524,31,2151,2017-05-05,,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,2006-11-10,57.72999999999999,146.0,7.0,7187.0,1.0,3.0,4.0,134.0,Low Value,Almost Lost Customer
1524,1525,62,909,2017-04-12,0.0,Approved,Solex,Standard,high,medium,1024.66,614.8,1993-10-02,409.8600000000001,189.0,5.0,5289.0,1.0,2.0,4.0,124.0,Low Value,Evasive Customer
1525,1526,75,286,2017-07-28,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,1991-07-10,1010.02,137.0,4.0,1954.0,1.0,1.0,2.0,112.0,Low Value,Evasive Customer
