customer_id,Recency,Frequency,MonetaryValue,R_quartile,F_quartile,M_quartile,RFM_score,RFM_segment,customer_category
2292,45,7,4768,2,3,4,234,Mid Value,Losing Customer
2293,85,5,1410,2,2,1,221,Mid Value,High Risk Customer
2294,73,7,5050,2,3,4,234,Mid Value,Losing Customer
2295,17,4,3690,4,1,3,413,Low Value,Recent Customer
2296,36,4,3592,3,1,3,313,Low Value,Late Bloomer
2297,37,5,4274,3,2,4,324,Mid Value,Potential Customer
2298,45,6,3140,2,2,3,223,Mid Value,High Risk Customer
2299,59,6,3142,2,2,3,223,Mid Value,High Risk Customer
2300,17,4,2812,4,1,2,412,Low Value,Recent Customer
2301,5,7,6010,4,3,4,434,High Value,Very Loyal
2302,53,3,2611,2,1,2,212,Low Value,Almost Lost Customer
2303,144,2,969,1,1,1,111,Low Value,Lost Customer
2304,3,7,4121,4,3,3,433,High Value,Becoming Loyal
2305,78,5,3135,2,2,3,223,Mid Value,High Risk Customer
2306,6,4,2513,4,1,2,412,Low Value,Recent Customer
2307,81,11,3887,2,4,3,243,Mid Value,Losing Customer
2308,13,9,5077,4,4,4,444,High Value,Platinum Customer
2309,53,12,7161,2,4,4,244,Mid Value,Losing Customer
2310,15,7,4022,4,3,3,433,High Value,Becoming Loyal
2311,66,5,4460,2,2,4,224,Mid Value,High Risk Customer
2312,28,5,3280,3,2,3,323,Mid Value,Late Bloomer
2313,44,6,2842,3,2,2,322,Mid Value,Late Bloomer
2314,48,3,2355,2,1,2,212,Low Value,Almost Lost Customer
2315,152,5,600,1,2,1,121,Low Value,Evasive Customer
2316,46,4,1437,2,1,1,211,Low Value,Almost Lost Customer
2317,53,5,2715,2,2,2,222,Mid Value,High Risk Customer
2318,16,7,3627,4,3,3,433,High Value,Becoming Loyal
2319,9,4,4564,4,1,4,414,Low Value,Recent Customer
2320,24,3,1690,3,1,1,311,Low Value,Losing Customer
2321,161,3,3183,1,1,3,113,Low Value,Evasive Customer
2322,67,4,2585,2,1,2,212,Low Value,Almost Lost Customer
2323,212,3,1959,1,1,2,112,Low Value,Evasive Customer
2324,78,5,1322,2,2,1,221,Mid Value,High Risk Customer
2325,12,6,3013,4,2,3,423,Mid Value,Becoming Loyal
2326,112,1,309,1,1,1,111,Low Value,Lost Customer
2327,224,3,2601,1,1,2,112,Low Value,Evasive Customer
2328,151,1,356,1,1,1,111,Low Value,Lost Customer
2329,8,5,2276,4,2,2,422,Mid Value,Becoming Loyal
2330,4,3,1203,4,1,1,411,Low Value,Recent Customer
2331,19,7,3707,3,3,3,333,High Value,Potential Customer
2332,31,4,651,3,1,1,311,Low Value,Losing Customer
2333,92,4,2113,1,1,2,112,Low Value,Evasive Customer
2334,69,3,1315,2,1,1,211,Low Value,Almost Lost Customer
2335,11,7,4112,4,3,3,433,High Value,Becoming Loyal
2336,74,9,5853,2,4,4,244,Mid Value,Losing Customer
2337,172,3,398,1,1,1,111,Low Value,Lost Customer
2338,23,7,3574,3,3,3,333,High Value,Potential Customer
2339,11,9,4669,4,4,4,444,High Value,Platinum Customer
2340,5,9,4585,4,4,4,444,High Value,Platinum Customer
2341,13,8,4952,4,4,4,444,High Value,Platinum Customer
2342,65,4,2092,2,1,2,212,Low Value,Almost Lost Customer
2343,62,3,3275,2,1,3,213,Low Value,High Risk Customer
2344,47,6,2605,2,2,2,222,Mid Value,High Risk Customer
2345,0,5,4719,4,2,4,424,Mid Value,Becoming Loyal
2346,162,5,3315,1,2,3,123,Low Value,Evasive Customer
2347,87,9,5640,1,4,4,144,Low Value,Almost Lost Customer
2348,60,4,831,2,1,1,211,Low Value,Almost Lost Customer
2349,54,5,2500,2,2,2,222,Mid Value,High Risk Customer
2350,180,6,1292,1,2,1,121,Low Value,Evasive Customer
2351,55,8,5612,2,4,4,244,Mid Value,Losing Customer
2352,36,1,1279,3,1,1,311,Low Value,Losing Customer
2353,81,10,4842,2,4,4,244,Mid Value,Losing Customer
2354,36,5,3458,3,2,3,323,Mid Value,Late Bloomer
2355,70,5,4351,2,2,4,224,Mid Value,High Risk Customer
2356,146,4,2674,1,1,2,112,Low Value,Evasive Customer
2357,40,4,2741,3,1,2,312,Low Value,Late Bloomer
2358,3,11,3682,4,4,3,443,High Value,Very Loyal
2359,82,8,2688,2,4,2,242,Mid Value,Losing Customer
2360,27,6,4962,3,2,4,324,Mid Value,Potential Customer
2361,22,7,4178,3,3,3,333,High Value,Potential Customer
2362,45,3,959,2,1,1,211,Low Value,Almost Lost Customer
2363,58,6,3222,2,2,3,223,Mid Value,High Risk Customer
2364,43,5,4826,3,2,4,324,Mid Value,Potential Customer
2365,1,5,2411,4,2,2,422,Mid Value,Becoming Loyal
2366,19,5,2554,3,2,2,322,Mid Value,Late Bloomer
2367,25,7,4636,3,3,4,334,High Value,Potential Customer
2368,74,6,4675,2,2,4,224,Mid Value,High Risk Customer
2369,1,8,6854,4,4,4,444,High Value,Platinum Customer
2370,20,3,1902,3,1,2,312,Low Value,Late Bloomer
2371,93,5,2642,1,2,2,122,Low Value,Evasive Customer
2372,0,9,3031,4,4,3,443,High Value,Very Loyal
2373,45,4,2381,2,1,2,212,Low Value,Almost Lost Customer
2374,14,7,5300,4,3,4,434,High Value,Very Loyal
2375,43,7,5641,3,3,4,334,High Value,Potential Customer
2376,11,4,2137,4,1,2,412,Low Value,Recent Customer
2377,7,5,4707,4,2,4,424,Mid Value,Becoming Loyal
2378,10,5,2777,4,2,2,422,Mid Value,Becoming Loyal
2379,3,11,8252,4,4,4,444,High Value,Platinum Customer
2380,42,7,5231,3,3,4,334,High Value,Potential Customer
2381,29,7,2731,3,3,2,332,Mid Value,Potential Customer
2382,38,7,1301,3,3,1,331,Mid Value,Potential Customer
2383,21,9,5876,3,4,4,344,High Value,Potential Customer
2384,59,6,3796,2,2,3,223,Mid Value,High Risk Customer
2385,31,8,4797,3,4,4,344,High Value,Potential Customer
2386,12,7,5453,4,3,4,434,High Value,Very Loyal
2387,182,2,147,1,1,1,111,Low Value,Lost Customer
2388,113,7,5387,1,3,4,134,Low Value,Almost Lost Customer
2389,8,3,1030,4,1,1,411,Low Value,Recent Customer
2390,69,7,5593,2,3,4,234,Mid Value,Losing Customer
2391,12,10,5862,4,4,4,444,High Value,Platinum Customer
2392,26,5,1547,3,2,1,321,Mid Value,Late Bloomer
2393,122,2,192,1,1,1,111,Low Value,Lost Customer
2394,90,1,745,1,1,1,111,Low Value,Lost Customer
2395,62,1,57,2,1,1,211,Low Value,Almost Lost Customer
2396,0,5,2700,4,2,2,422,Mid Value,Becoming Loyal
2397,53,9,4002,2,4,3,243,Mid Value,Losing Customer
2398,113,3,746,1,1,1,111,Low Value,Lost Customer
2399,38,6,2724,3,2,2,322,Mid Value,Late Bloomer
2400,19,8,5205,3,4,4,344,High Value,Potential Customer
2401,21,8,5804,3,4,4,344,High Value,Potential Customer
2402,78,3,788,2,1,1,211,Low Value,Almost Lost Customer
2403,150,5,965,1,2,1,121,Low Value,Evasive Customer
2404,2,6,2978,4,2,3,423,Mid Value,Becoming Loyal
2405,45,6,1853,2,2,2,222,Mid Value,High Risk Customer
2406,80,4,1341,2,1,1,211,Low Value,Almost Lost Customer
2407,68,6,1792,2,2,1,221,Mid Value,High Risk Customer
2408,24,3,2824,3,1,2,312,Low Value,Late Bloomer
2409,49,7,3077,2,3,3,233,Mid Value,Losing Customer
2410,36,7,3695,3,3,3,333,High Value,Potential Customer
2411,223,4,3483,1,1,3,113,Low Value,Evasive Customer
2412,17,6,3903,4,2,3,423,Mid Value,Becoming Loyal
2413,58,7,4523,2,3,4,234,Mid Value,Losing Customer
2414,4,4,2209,4,1,2,412,Low Value,Recent Customer
2415,43,5,1844,3,2,2,322,Mid Value,Late Bloomer
2416,222,2,300,1,1,1,111,Low Value,Lost Customer
2417,22,1,451,3,1,1,311,Low Value,Losing Customer
2418,2,7,5457,4,3,4,434,High Value,Very Loyal
2419,51,8,2702,2,4,2,242,Mid Value,Losing Customer
2420,139,3,1749,1,1,1,111,Low Value,Lost Customer
2421,0,6,409,4,2,1,421,Mid Value,Recent Customer
2422,32,5,2606,3,2,2,322,Mid Value,Late Bloomer
2423,59,1,50,2,1,1,211,Low Value,Almost Lost Customer
2424,67,7,2446,2,3,2,232,Mid Value,Losing Customer
2425,8,9,3921,4,4,3,443,High Value,Very Loyal
2426,16,5,3721,4,2,3,423,Mid Value,Becoming Loyal
2427,3,6,4388,4,2,4,424,Mid Value,Becoming Loyal
2428,10,9,6462,4,4,4,444,High Value,Platinum Customer
2429,222,3,2883,1,1,3,113,Low Value,Evasive Customer
2430,115,4,2664,1,1,2,112,Low Value,Evasive Customer
2431,218,2,167,1,1,1,111,Low Value,Lost Customer
2432,32,7,2253,3,3,2,332,Mid Value,Potential Customer
2433,26,10,5108,3,4,4,344,High Value,Potential Customer
2434,0,9,6874,4,4,4,444,High Value,Platinum Customer
2435,123,5,2656,1,2,2,122,Low Value,Evasive Customer
2436,16,4,1700,4,1,1,411,Low Value,Recent Customer
2437,198,2,375,1,1,1,111,Low Value,Lost Customer
2438,27,7,3058,3,3,3,333,High Value,Potential Customer
2439,18,6,2615,3,2,2,322,Mid Value,Late Bloomer
2440,53,4,1131,2,1,1,211,Low Value,Almost Lost Customer
2441,28,2,443,3,1,1,311,Low Value,Losing Customer
2442,80,6,2619,2,2,2,222,Mid Value,High Risk Customer
2443,12,6,3040,4,2,3,423,Mid Value,Becoming Loyal
2444,44,4,3270,3,1,3,313,Low Value,Late Bloomer
2445,17,5,2205,4,2,2,422,Mid Value,Becoming Loyal
2446,71,7,5417,2,3,4,234,Mid Value,Losing Customer
2447,39,7,3068,3,3,3,333,High Value,Potential Customer
2448,6,6,2580,4,2,2,422,Mid Value,Becoming Loyal
2449,76,6,4455,2,2,4,224,Mid Value,High Risk Customer
2450,40,2,2365,3,1,2,312,Low Value,Late Bloomer
2451,17,3,1602,4,1,1,411,Low Value,Recent Customer
2452,9,4,1147,4,1,1,411,Low Value,Recent Customer
2453,56,6,2587,2,2,2,222,Mid Value,High Risk Customer
2454,29,11,6272,3,4,4,344,High Value,Potential Customer
2455,75,8,4737,2,4,4,244,Mid Value,Losing Customer
2456,167,6,2439,1,2,2,122,Low Value,Evasive Customer
2457,52,6,2757,2,2,2,222,Mid Value,High Risk Customer
2458,4,7,7756,4,3,4,434,High Value,Very Loyal
2459,53,11,4737,2,4,4,244,Mid Value,Losing Customer
2460,50,4,1204,2,1,1,211,Low Value,Almost Lost Customer
2461,31,6,2067,3,2,2,322,Mid Value,Late Bloomer
2462,24,6,3506,3,2,3,323,Mid Value,Late Bloomer
2463,64,8,5972,2,4,4,244,Mid Value,Losing Customer
2464,2,13,7817,4,4,4,444,High Value,Platinum Customer
2465,11,10,4384,4,4,4,444,High Value,Platinum Customer
2466,19,5,1576,3,2,1,321,Mid Value,Late Bloomer
2467,21,5,1961,3,2,2,322,Mid Value,Late Bloomer
2468,21,10,6900,3,4,4,344,High Value,Potential Customer
2469,20,7,5796,3,3,4,334,High Value,Potential Customer
2470,12,4,2823,4,1,2,412,Low Value,Recent Customer
2471,13,5,2490,4,2,2,422,Mid Value,Becoming Loyal
2472,85,6,4181,2,2,4,224,Mid Value,High Risk Customer
2473,113,5,2600,1,2,2,122,Low Value,Evasive Customer
2474,31,8,4958,3,4,4,344,High Value,Potential Customer
2475,85,7,6245,2,3,4,234,Mid Value,Losing Customer
2476,14,14,7493,4,4,4,444,High Value,Platinum Customer
2477,40,1,802,3,1,1,311,Low Value,Losing Customer
2478,114,7,2307,1,3,2,132,Low Value,Almost Lost Customer
2479,2,7,1732,4,3,1,431,Mid Value,Becoming Loyal
2480,42,5,3382,3,2,3,323,Mid Value,Late Bloomer
2481,20,7,3836,3,3,3,333,High Value,Potential Customer
2482,232,3,1400,1,1,1,111,Low Value,Lost Customer
2483,69,5,969,2,2,1,221,Mid Value,High Risk Customer
2484,24,6,2157,3,2,2,322,Mid Value,Late Bloomer
2485,4,6,1698,4,2,1,421,Mid Value,Recent Customer
2486,229,2,1185,1,1,1,111,Low Value,Lost Customer
2487,98,4,2180,1,1,2,112,Low Value,Evasive Customer
2488,18,6,2774,3,2,2,322,Mid Value,Late Bloomer
2489,40,8,6854,3,4,4,344,High Value,Potential Customer
2490,38,5,1663,3,2,1,321,Mid Value,Late Bloomer
2491,105,6,2136,1,2,2,122,Low Value,Evasive Customer
2492,7,10,8437,4,4,4,444,High Value,Platinum Customer
2493,54,3,2303,2,1,2,212,Low Value,Almost Lost Customer
2494,95,7,3632,1,3,3,133,Low Value,Almost Lost Customer
2495,31,8,2232,3,4,2,342,Mid Value,Potential Customer
2496,196,5,707,1,2,1,121,Low Value,Evasive Customer
2497,46,4,2981,2,1,3,213,Low Value,High Risk Customer
2498,7,8,3423,4,4,3,443,High Value,Very Loyal
2499,175,3,2160,1,1,2,112,Low Value,Evasive Customer
2500,23,3,766,3,1,1,311,Low Value,Losing Customer
2501,18,7,1813,3,3,1,331,Mid Value,Potential Customer
2502,14,5,2014,4,2,2,422,Mid Value,Becoming Loyal
2503,108,4,2609,1,1,2,112,Low Value,Evasive Customer
2504,93,5,3270,1,2,3,123,Low Value,Evasive Customer
2505,12,9,3340,4,4,3,443,High Value,Very Loyal
2506,106,4,3636,1,1,3,113,Low Value,Evasive Customer
2507,47,4,3467,2,1,3,213,Low Value,High Risk Customer
2508,56,10,6568,2,4,4,244,Mid Value,Losing Customer
2509,25,8,3812,3,4,3,343,High Value,Potential Customer
2510,111,6,5681,1,2,4,124,Low Value,Evasive Customer
2511,32,4,2152,3,1,2,312,Low Value,Late Bloomer
2512,111,6,1594,1,2,1,121,Low Value,Evasive Customer
2513,106,7,3831,1,3,3,133,Low Value,Almost Lost Customer
2514,46,3,1853,2,1,2,212,Low Value,Almost Lost Customer
2515,24,3,2628,3,1,2,312,Low Value,Late Bloomer
2516,83,3,825,2,1,1,211,Low Value,Almost Lost Customer
2517,145,4,3021,1,1,3,113,Low Value,Evasive Customer
2518,70,5,4636,2,2,4,224,Mid Value,High Risk Customer
2519,108,4,456,1,1,1,111,Low Value,Lost Customer
2520,11,5,2283,4,2,2,422,Mid Value,Becoming Loyal
2521,208,3,2105,1,1,2,112,Low Value,Evasive Customer
2522,24,8,3216,3,4,3,343,High Value,Potential Customer
2523,6,10,5877,4,4,4,444,High Value,Platinum Customer
2524,184,6,2222,1,2,2,122,Low Value,Evasive Customer
2525,303,1,217,1,1,1,111,Low Value,Lost Customer
2526,53,6,2467,2,2,2,222,Mid Value,High Risk Customer
2527,40,7,4600,3,3,4,334,High Value,Potential Customer
2528,25,7,4870,3,3,4,334,High Value,Potential Customer
2529,98,7,4083,1,3,3,133,Low Value,Almost Lost Customer
2530,9,7,2746,4,3,2,432,Mid Value,Becoming Loyal
2531,5,7,3162,4,3,3,433,High Value,Becoming Loyal
2532,140,1,17,1,1,1,111,Low Value,Lost Customer
2533,18,3,1710,3,1,1,311,Low Value,Losing Customer
2534,45,7,1900,2,3,2,232,Mid Value,Losing Customer
2535,14,6,3065,4,2,3,423,Mid Value,Becoming Loyal
2536,7,6,4622,4,2,4,424,Mid Value,Becoming Loyal
2537,22,11,6157,3,4,4,344,High Value,Potential Customer
2538,35,9,5949,3,4,4,344,High Value,Potential Customer
2539,40,5,2862,3,2,3,323,Mid Value,Late Bloomer
2540,20,7,3511,3,3,3,333,High Value,Potential Customer
2541,20,2,1918,3,1,2,312,Low Value,Late Bloomer
2542,43,7,6559,3,3,4,334,High Value,Potential Customer
2543,22,4,4303,3,1,4,314,Low Value,Late Bloomer
2544,32,6,3044,3,2,3,323,Mid Value,Late Bloomer
2545,117,3,1970,1,1,2,112,Low Value,Evasive Customer
2546,19,4,974,3,1,1,311,Low Value,Losing Customer
2547,184,3,703,1,1,1,111,Low Value,Lost Customer
2548,3,13,6085,4,4,4,444,High Value,Platinum Customer
2549,57,4,2211,2,1,2,212,Low Value,Almost Lost Customer
2550,11,5,3128,4,2,3,423,Mid Value,Becoming Loyal
2551,265,4,2445,1,1,2,112,Low Value,Evasive Customer
2552,35,6,4292,3,2,4,324,Mid Value,Potential Customer
2553,150,7,3134,1,3,3,133,Low Value,Almost Lost Customer
2554,59,5,2883,2,2,3,223,Mid Value,High Risk Customer
2555,1,6,5495,4,2,4,424,Mid Value,Becoming Loyal
2556,14,2,419,4,1,1,411,Low Value,Recent Customer
2557,30,3,4540,3,1,4,314,Low Value,Late Bloomer
2558,32,4,2907,3,1,3,313,Low Value,Late Bloomer
2559,12,8,2385,4,4,2,442,Mid Value,Very Loyal
2560,45,11,5595,2,4,4,244,Mid Value,Losing Customer
2561,1,4,4283,4,1,4,414,Low Value,Recent Customer
2562,101,7,3848,1,3,3,133,Low Value,Almost Lost Customer
2563,57,5,1715,2,2,1,221,Mid Value,High Risk Customer
2564,47,5,1144,2,2,1,221,Mid Value,High Risk Customer
2565,29,9,7496,3,4,4,344,High Value,Potential Customer
2566,17,10,3154,4,4,3,443,High Value,Very Loyal
2567,71,4,1829,2,1,1,211,Low Value,Almost Lost Customer
2568,72,4,1232,2,1,1,211,Low Value,Almost Lost Customer
2569,75,7,3935,2,3,3,233,Mid Value,Losing Customer
2570,93,8,4420,1,4,4,144,Low Value,Almost Lost Customer
2571,45,3,2222,2,1,2,212,Low Value,Almost Lost Customer
2572,79,8,4558,2,4,4,244,Mid Value,Losing Customer
2573,14,4,2007,4,1,2,412,Low Value,Recent Customer
2574,27,11,6276,3,4,4,344,High Value,Potential Customer
2575,10,5,2118,4,2,2,422,Mid Value,Becoming Loyal
2576,78,7,2522,2,3,2,232,Mid Value,Losing Customer
2577,93,6,2095,1,2,2,122,Low Value,Evasive Customer
2578,38,4,1955,3,1,2,312,Low Value,Late Bloomer
2579,49,3,788,2,1,1,211,Low Value,Almost Lost Customer
2580,64,8,5690,2,4,4,244,Mid Value,Losing Customer
2581,134,5,3541,1,2,3,123,Low Value,Evasive Customer
2582,52,5,2912,2,2,3,223,Mid Value,High Risk Customer
2583,92,4,2652,1,1,2,112,Low Value,Evasive Customer
2584,38,5,2208,3,2,2,322,Mid Value,Late Bloomer
2585,5,7,3498,4,3,3,433,High Value,Becoming Loyal
2586,19,3,1145,3,1,1,311,Low Value,Losing Customer
2587,64,9,4776,2,4,4,244,Mid Value,Losing Customer
2588,178,3,3493,1,1,3,113,Low Value,Evasive Customer
2589,67,5,3494,2,2,3,223,Mid Value,High Risk Customer
2590,50,6,5482,2,2,4,224,Mid Value,High Risk Customer
2591,42,6,5839,3,2,4,324,Mid Value,Potential Customer
2592,37,8,6490,3,4,4,344,High Value,Potential Customer
2593,60,4,937,2,1,1,211,Low Value,Almost Lost Customer
2594,91,6,4895,1,2,4,124,Low Value,Evasive Customer
2595,44,8,4631,3,4,4,344,High Value,Potential Customer
2596,72,5,3854,2,2,3,223,Mid Value,High Risk Customer
2597,5,6,4017,4,2,3,423,Mid Value,Becoming Loyal
2598,87,6,3931,1,2,3,123,Low Value,Evasive Customer
2599,53,7,4275,2,3,4,234,Mid Value,Losing Customer
2600,171,3,3233,1,1,3,113,Low Value,Evasive Customer
2601,36,8,4582,3,4,4,344,High Value,Potential Customer
2602,71,8,4240,2,4,4,244,Mid Value,Losing Customer
2603,14,7,4657,4,3,4,434,High Value,Very Loyal
2604,86,6,2795,1,2,2,122,Low Value,Evasive Customer
2605,115,5,4346,1,2,4,124,Low Value,Evasive Customer
2606,5,10,4718,4,4,4,444,High Value,Platinum Customer
2607,5,8,1943,4,4,2,442,Mid Value,Very Loyal
2608,17,7,1553,4,3,1,431,Mid Value,Becoming Loyal
2609,181,8,2569,1,4,2,142,Low Value,Almost Lost Customer
2610,112,8,5598,1,4,4,144,Low Value,Almost Lost Customer
2611,2,7,2609,4,3,2,432,Mid Value,Becoming Loyal
2612,209,2,1145,1,1,1,111,Low Value,Lost Customer
2613,98,5,2848,1,2,2,122,Low Value,Evasive Customer
2614,20,4,3002,3,1,3,313,Low Value,Late Bloomer
2615,55,9,5517,2,4,4,244,Mid Value,Losing Customer
2616,42,11,6417,3,4,4,344,High Value,Potential Customer
2617,126,7,6814,1,3,4,134,Low Value,Almost Lost Customer
2618,7,10,3007,4,4,3,443,High Value,Very Loyal
2619,76,2,2659,2,1,2,212,Low Value,Almost Lost Customer
2620,30,8,4919,3,4,4,344,High Value,Potential Customer
2621,9,7,3235,4,3,3,433,High Value,Becoming Loyal
2622,16,7,3800,4,3,3,433,High Value,Becoming Loyal
2623,10,5,4136,4,2,3,423,Mid Value,Becoming Loyal
2624,27,5,2159,3,2,2,322,Mid Value,Late Bloomer
2625,84,4,1764,2,1,1,211,Low Value,Almost Lost Customer
2626,41,4,2023,3,1,2,312,Low Value,Late Bloomer
2627,33,6,4375,3,2,4,324,Mid Value,Potential Customer
2628,173,4,1808,1,1,1,111,Low Value,Lost Customer
2629,44,6,5174,3,2,4,324,Mid Value,Potential Customer
2630,62,10,4794,2,4,4,244,Mid Value,Losing Customer
2631,27,3,866,3,1,1,311,Low Value,Losing Customer
2632,7,4,4100,4,1,3,413,Low Value,Recent Customer
2633,15,9,3696,4,4,3,443,High Value,Very Loyal
2634,189,3,798,1,1,1,111,Low Value,Lost Customer
2635,68,8,5178,2,4,4,244,Mid Value,Losing Customer
2636,30,3,407,3,1,1,311,Low Value,Losing Customer
2637,54,11,11222,2,4,4,244,Mid Value,Losing Customer
2638,83,10,4047,2,4,3,243,Mid Value,Losing Customer
2639,31,5,3676,3,2,3,323,Mid Value,Late Bloomer
2640,67,11,4246,2,4,4,244,Mid Value,Losing Customer
2641,11,7,2661,4,3,2,432,Mid Value,Becoming Loyal
2642,20,2,1915,3,1,2,312,Low Value,Late Bloomer
2643,54,3,348,2,1,1,211,Low Value,Almost Lost Customer
2644,60,2,1607,2,1,1,211,Low Value,Almost Lost Customer
2645,32,6,1500,3,2,1,321,Mid Value,Late Bloomer
2646,119,5,2013,1,2,2,122,Low Value,Evasive Customer
2647,12,8,3924,4,4,3,443,High Value,Very Loyal
2648,35,5,4384,3,2,4,324,Mid Value,Potential Customer
2649,129,4,3870,1,1,3,113,Low Value,Evasive Customer
2650,25,6,2394,3,2,2,322,Mid Value,Late Bloomer
2651,15,9,6148,4,4,4,444,High Value,Platinum Customer
2652,23,5,5319,3,2,4,324,Mid Value,Potential Customer
2653,3,9,7365,4,4,4,444,High Value,Platinum Customer
2654,108,9,5504,1,4,4,144,Low Value,Almost Lost Customer
2655,157,6,4527,1,2,4,124,Low Value,Evasive Customer
2656,138,7,4142,1,3,3,133,Low Value,Almost Lost Customer
2657,182,3,2648,1,1,2,112,Low Value,Evasive Customer
2658,36,5,1329,3,2,1,321,Mid Value,Late Bloomer
2659,0,12,8143,4,4,4,444,High Value,Platinum Customer
2661,8,5,3638,4,2,3,423,Mid Value,Becoming Loyal
2662,62,9,6500,2,4,4,244,Mid Value,Losing Customer
2663,164,5,2037,1,2,2,122,Low Value,Evasive Customer
2664,134,7,3303,1,3,3,133,Low Value,Almost Lost Customer
2665,30,3,3383,3,1,3,313,Low Value,Late Bloomer
2666,256,4,1424,1,1,1,111,Low Value,Lost Customer
2667,98,5,2515,1,2,2,122,Low Value,Evasive Customer
2668,61,5,1542,2,2,1,221,Mid Value,High Risk Customer
2669,48,3,1280,2,1,1,211,Low Value,Almost Lost Customer
2670,58,3,1311,2,1,1,211,Low Value,Almost Lost Customer
2671,100,7,3015,1,3,3,133,Low Value,Almost Lost Customer
2672,15,8,2415,4,4,2,442,Mid Value,Very Loyal
2673,90,5,1142,1,2,1,121,Low Value,Evasive Customer
2674,44,5,3478,3,2,3,323,Mid Value,Late Bloomer
2675,95,5,2643,1,2,2,122,Low Value,Evasive Customer
2676,5,6,2943,4,2,3,423,Mid Value,Becoming Loyal
2677,27,5,1891,3,2,2,322,Mid Value,Late Bloomer
2678,113,5,2932,1,2,3,123,Low Value,Evasive Customer
2679,85,6,3337,2,2,3,223,Mid Value,High Risk Customer
2680,16,9,3560,4,4,3,443,High Value,Very Loyal
2681,50,5,2561,2,2,2,222,Mid Value,High Risk Customer
2682,38,8,3092,3,4,3,343,High Value,Potential Customer
2683,16,6,4760,4,2,4,424,Mid Value,Becoming Loyal
2684,38,9,6337,3,4,4,344,High Value,Potential Customer
2685,44,6,3039,3,2,3,323,Mid Value,Late Bloomer
2686,24,11,6119,3,4,4,344,High Value,Potential Customer
2687,17,7,3107,4,3,3,433,High Value,Becoming Loyal
2688,88,3,1017,1,1,1,111,Low Value,Lost Customer
2689,1,5,1614,4,2,1,421,Mid Value,Recent Customer
2690,109,4,1082,1,1,1,111,Low Value,Lost Customer
2691,60,8,3088,2,4,3,243,Mid Value,Losing Customer
2692,40,3,854,3,1,1,311,Low Value,Losing Customer
2693,1,6,2772,4,2,2,422,Mid Value,Becoming Loyal
2694,29,4,1536,3,1,1,311,Low Value,Losing Customer
2695,4,9,8243,4,4,4,444,High Value,Platinum Customer
2696,151,4,4142,1,1,3,113,Low Value,Evasive Customer
2697,33,7,4623,3,3,4,334,High Value,Potential Customer
2698,12,7,3987,4,3,3,433,High Value,Becoming Loyal
2699,60,5,1757,2,2,1,221,Mid Value,High Risk Customer
2700,71,4,1652,2,1,1,211,Low Value,Almost Lost Customer
2701,52,9,4863,2,4,4,244,Mid Value,Losing Customer
2702,19,9,7613,3,4,4,344,High Value,Potential Customer
2703,19,7,3679,3,3,3,333,High Value,Potential Customer
2704,235,3,513,1,1,1,111,Low Value,Lost Customer
2705,2,9,6879,4,4,4,444,High Value,Platinum Customer
2706,123,3,1343,1,1,1,111,Low Value,Lost Customer
2707,43,3,1323,3,1,1,311,Low Value,Losing Customer
2708,11,3,1879,4,1,2,412,Low Value,Recent Customer
2709,2,5,2115,4,2,2,422,Mid Value,Becoming Loyal
2710,8,4,977,4,1,1,411,Low Value,Recent Customer
2711,63,6,2814,2,2,2,222,Mid Value,High Risk Customer
2712,16,6,4116,4,2,3,423,Mid Value,Becoming Loyal
2713,0,3,942,4,1,1,411,Low Value,Recent Customer
2714,8,5,1252,4,2,1,421,Mid Value,Recent Customer
2715,104,5,3221,1,2,3,123,Low Value,Evasive Customer
2716,143,4,1036,1,1,1,111,Low Value,Lost Customer
2717,41,10,4576,3,4,4,344,High Value,Potential Customer
2718,221,7,3783,1,3,3,133,Low Value,Almost Lost Customer
2719,10,3,1101,4,1,1,411,Low Value,Recent Customer
2720,148,5,902,1,2,1,121,Low Value,Evasive Customer
2721,114,2,1655,1,1,1,111,Low Value,Lost Customer
2722,73,6,1950,2,2,2,222,Mid Value,High Risk Customer
2723,40,8,6591,3,4,4,344,High Value,Potential Customer
2724,142,4,1980,1,1,2,112,Low Value,Evasive Customer
2725,176,4,353,1,1,1,111,Low Value,Lost Customer
2726,27,10,5318,3,4,4,344,High Value,Potential Customer
2727,49,5,4757,2,2,4,224,Mid Value,High Risk Customer
2728,7,8,4054,4,4,3,443,High Value,Very Loyal
2729,6,6,5280,4,2,4,424,Mid Value,Becoming Loyal
2730,4,7,1604,4,3,1,431,Mid Value,Becoming Loyal
2731,3,4,1513,4,1,1,411,Low Value,Recent Customer
2732,16,10,2833,4,4,2,442,Mid Value,Very Loyal
2733,28,10,7827,3,4,4,344,High Value,Potential Customer
2734,55,3,999,2,1,1,211,Low Value,Almost Lost Customer
2735,148,2,836,1,1,1,111,Low Value,Lost Customer
2736,42,5,2449,3,2,2,322,Mid Value,Late Bloomer
2737,5,9,5371,4,4,4,444,High Value,Platinum Customer
2738,59,5,1252,2,2,1,221,Mid Value,High Risk Customer
2739,242,2,456,1,1,1,111,Low Value,Lost Customer
2740,26,8,4905,3,4,4,344,High Value,Potential Customer
2741,19,3,2316,3,1,2,312,Low Value,Late Bloomer
2742,95,3,2031,1,1,2,112,Low Value,Evasive Customer
